DATE,MORTGAGE30US,RRVRUSQ156N,CPIAUCSL
1971-04-04,7.33,5.3,40.1
1971-04-11,7.31,5.3,40.1
1971-04-18,7.31,5.3,40.1
1971-04-25,7.31,5.3,40.1
1971-05-02,7.29,5.3,40.1
1971-05-03,7.29,5.3,40.3
1971-05-09,7.38,5.3,40.3
1971-05-16,7.42,5.3,40.3
1971-05-23,7.44,5.3,40.3
1971-05-30,7.46,5.3,40.3
1971-06-03,7.46,5.3,40.5
1971-06-06,7.52,5.3,40.5
1971-06-13,7.52,5.3,40.5
1971-06-20,7.54,5.3,40.5
1971-06-27,7.54,5.3,40.5
1971-07-03,7.54,5.6,40.6
1971-07-04,7.54,5.6,40.6
1971-07-11,7.54,5.6,40.6
1971-07-18,7.6,5.6,40.6
1971-07-25,7.65,5.6,40.6
1971-08-01,7.69,5.6,40.6
1971-08-03,7.69,5.6,40.7
1971-08-08,7.66,5.6,40.7
1971-08-15,7.73,5.6,40.7
1971-08-22,7.71,5.6,40.7
1971-08-29,7.69,5.6,40.7
1971-09-03,7.69,5.6,40.8
1971-09-05,7.71,5.6,40.8
1971-09-12,7.67,5.6,40.8
1971-09-19,7.7,5.6,40.8
1971-09-26,7.67,5.6,40.8
1971-10-03,7.67,5.6,40.9
1971-10-10,7.63,5.6,40.9
1971-10-17,7.63,5.6,40.9
1971-10-24,7.58,5.6,40.9
1971-10-31,7.63,5.6,40.9
1971-11-03,7.63,5.6,41.0
1971-11-07,7.59,5.6,41.0
1971-11-14,7.56,5.6,41.0
1971-11-21,7.54,5.6,41.0
1971-11-28,7.51,5.6,41.0
1971-12-03,7.51,5.6,41.1
1971-12-05,7.49,5.6,41.1
1971-12-12,7.47,5.6,41.1
1971-12-19,7.48,5.6,41.1
1971-12-26,7.48,5.6,41.1
1972-01-02,7.48,5.6,41.1
1972-01-03,7.48,5.3,41.2
1972-01-09,7.46,5.3,41.2
1972-01-16,7.46,5.3,41.2
1972-01-23,7.43,5.3,41.2
1972-01-30,7.4,5.3,41.2
1972-02-03,7.4,5.3,41.4
1972-02-06,7.35,5.3,41.4
1972-02-13,7.33,5.3,41.4
1972-02-20,7.31,5.3,41.4
1972-02-27,7.31,5.3,41.4
1972-03-03,7.31,5.3,41.4
1972-03-05,7.32,5.3,41.4
1972-03-12,7.32,5.3,41.4
1972-03-19,7.31,5.3,41.4
1972-03-26,7.31,5.3,41.4
1972-04-02,7.23,5.3,41.4
1972-04-03,7.23,5.5,41.5
1972-04-09,7.25,5.5,41.5
1972-04-16,7.29,5.5,41.5
1972-04-23,7.29,5.5,41.5
1972-04-30,7.33,5.5,41.5
1972-05-03,7.33,5.5,41.6
1972-05-07,7.33,5.5,41.6
1972-05-14,7.38,5.5,41.6
1972-05-21,7.38,5.5,41.6
1972-05-28,7.4,5.5,41.6
1972-06-03,7.4,5.5,41.7
1972-06-04,7.36,5.5,41.7
1972-06-11,7.38,5.5,41.7
1972-06-18,7.38,5.5,41.7
1972-06-25,7.36,5.5,41.7
1972-07-02,7.38,5.5,41.7
1972-07-03,7.38,5.8,41.8
1972-07-09,7.38,5.8,41.8
1972-07-16,7.4,5.8,41.8
1972-07-23,7.4,5.8,41.8
1972-07-30,7.4,5.8,41.8
1972-08-03,7.4,5.8,41.9
1972-08-06,7.35,5.8,41.9
1972-08-13,7.41,5.8,41.9
1972-08-20,7.42,5.8,41.9
1972-08-27,7.42,5.8,41.9
1972-09-03,7.42,5.8,42.1
1972-09-10,7.42,5.8,42.1
1972-09-17,7.42,5.8,42.1
1972-09-24,7.41,5.8,42.1
1972-10-01,7.43,5.8,42.1
1972-10-03,7.43,5.6,42.2
1972-10-08,7.41,5.6,42.2
1972-10-15,7.41,5.6,42.2
1972-10-22,7.44,5.6,42.2
1972-10-29,7.42,5.6,42.2
1972-11-03,7.42,5.6,42.4
1972-11-05,7.43,5.6,42.4
1972-11-12,7.42,5.6,42.4
1972-11-19,7.42,5.6,42.4
1972-11-26,7.44,5.6,42.4
1972-12-03,7.45,5.6,42.5
1972-12-10,7.43,5.6,42.5
1972-12-17,7.43,5.6,42.5
1972-12-24,7.45,5.6,42.5
1972-12-31,7.45,5.6,42.5
1973-01-03,7.45,5.7,42.7
1973-01-07,7.44,5.7,42.7
1973-01-14,7.44,5.7,42.7
1973-01-21,7.44,5.7,42.7
1973-01-28,7.43,5.7,42.7
1973-02-03,7.43,5.7,43.0
1973-02-04,7.43,5.7,43.0
1973-02-11,7.43,5.7,43.0
1973-02-18,7.45,5.7,43.0
1973-02-25,7.45,5.7,43.0
1973-03-03,7.45,5.7,43.4
1973-03-04,7.45,5.7,43.4
1973-03-11,7.45,5.7,43.4
1973-03-18,7.45,5.7,43.4
1973-03-25,7.45,5.7,43.4
1973-04-01,7.49,5.7,43.4
1973-04-03,7.49,5.8,43.7
1973-04-08,7.51,5.8,43.7
1973-04-15,7.54,5.8,43.7
1973-04-22,7.56,5.8,43.7
1973-04-29,7.56,5.8,43.7
1973-05-03,7.56,5.8,43.9
1973-05-06,7.58,5.8,43.9
1973-05-13,7.64,5.8,43.9
1973-05-20,7.69,5.8,43.9
1973-05-26,7.7,5.8,43.9
1973-06-03,7.7,5.8,44.2
1973-06-10,7.73,5.8,44.2
1973-06-17,7.73,5.8,44.2
1973-06-24,7.75,5.8,44.2
1973-07-01,7.76,5.8,44.2
1973-07-03,7.76,5.8,44.2
1973-07-08,7.89,5.8,44.2
1973-07-15,8.01,5.8,44.2
1973-07-22,8.12,5.8,44.2
1973-07-29,8.18,5.8,44.2
1973-08-03,8.18,5.8,45.0
1973-08-05,8.26,5.8,45.0
1973-08-12,8.4,5.8,45.0
1973-08-19,8.55,5.8,45.0
1973-08-26,8.61,5.8,45.0
1973-09-02,8.66,5.8,45.0
1973-09-03,8.66,5.8,45.2
1973-09-09,8.77,5.8,45.2
1973-09-16,8.81,5.8,45.2
1973-09-23,8.83,5.8,45.2
1973-09-30,8.85,5.8,45.2
1973-10-03,8.85,5.8,45.6
1973-10-07,8.82,5.8,45.6
1973-10-14,8.83,5.8,45.6
1973-10-21,8.75,5.8,45.6
1973-10-28,8.68,5.8,45.6
1973-11-03,8.68,5.8,45.9
1973-11-04,8.62,5.8,45.9
1973-11-11,8.59,5.8,45.9
1973-11-18,8.58,5.8,45.9
1973-11-25,8.57,5.8,45.9
1973-12-02,8.55,5.8,45.9
1973-12-03,8.55,5.8,46.3
1973-12-09,8.53,5.8,46.3
1973-12-16,8.53,5.8,46.3
1973-12-23,8.53,5.8,46.3
1973-12-30,8.56,5.8,46.3
1974-01-03,8.56,6.2,46.8
1974-01-06,8.56,6.2,46.8
1974-01-13,8.53,6.2,46.8
1974-01-20,8.55,6.2,46.8
1974-01-27,8.52,6.2,46.8
1974-02-03,8.48,6.2,47.3
1974-02-10,8.46,6.2,47.3
1974-02-17,8.46,6.2,47.3
1974-02-24,8.42,6.2,47.3
1974-03-03,8.41,6.2,47.8
1974-03-10,8.41,6.2,47.8
1974-03-17,8.4,6.2,47.8
1974-03-24,8.4,6.2,47.8
1974-03-31,8.41,6.2,47.8
1974-04-03,8.41,6.3,48.1
1974-04-07,8.44,6.3,48.1
1974-04-14,8.53,6.3,48.1
1974-04-21,8.63,6.3,48.1
1974-04-28,8.73,6.3,48.1
1974-05-03,8.73,6.3,48.6
1974-05-05,8.87,6.3,48.6
1974-05-12,8.98,6.3,48.6
1974-05-19,8.97,6.3,48.6
1974-05-26,9.01,6.3,48.6
1974-06-02,9.03,6.3,48.6
1974-06-03,9.03,6.3,49.0
1974-06-09,9.06,6.3,49.0
1974-06-16,9.11,6.3,49.0
1974-06-23,9.07,6.3,49.0
1974-06-30,9.1,6.3,49.0
1974-07-03,9.1,6.2,49.3
1974-07-07,9.14,6.2,49.3
1974-07-14,9.19,6.2,49.3
1974-07-21,9.37,6.2,49.3
1974-07-28,9.42,6.2,49.3
1974-08-03,9.42,6.2,49.9
1974-08-04,9.47,6.2,49.9
1974-08-11,9.5,6.2,49.9
1974-08-18,9.6,6.2,49.9
1974-08-25,9.62,6.2,49.9
1974-09-01,9.74,6.2,49.9
1974-09-03,9.74,6.2,50.6
1974-09-08,9.88,6.2,50.6
1974-09-15,9.92,6.2,50.6
1974-09-22,10.0,6.2,50.6
1974-09-29,10.03,6.2,50.6
1974-10-03,10.03,6.0,51.0
1974-10-06,10.02,6.0,51.0
1974-10-13,9.96,6.0,51.0
1974-10-20,9.99,6.0,51.0
1974-10-27,9.94,6.0,51.0
1974-11-03,9.87,6.0,51.5
1974-11-10,9.81,6.0,51.5
1974-11-17,9.81,6.0,51.5
1974-11-24,9.73,6.0,51.5
1974-12-01,9.72,6.0,51.5
1974-12-03,9.72,6.0,51.9
1974-12-08,9.69,6.0,51.9
1974-12-15,9.63,6.0,51.9
1974-12-22,9.58,6.0,51.9
1974-12-29,9.56,6.0,51.9
1975-01-03,9.56,6.1,52.3
1975-01-05,9.6,6.1,52.3
1975-01-12,9.49,6.1,52.3
1975-01-19,9.43,6.1,52.3
1975-01-26,9.35,6.1,52.3
1975-02-02,9.29,6.1,52.3
1975-02-03,9.29,6.1,52.6
1975-02-09,9.2,6.1,52.6
1975-02-16,9.13,6.1,52.6
1975-02-23,9.07,6.1,52.6
1975-03-02,9.02,6.1,52.6
1975-03-03,9.02,6.1,52.8
1975-03-09,9.0,6.1,52.8
1975-03-16,8.89,6.1,52.8
1975-03-23,8.86,6.1,52.8
1975-03-30,8.86,6.1,52.8
1975-04-03,8.86,6.3,53.0
1975-04-06,8.83,6.3,53.0
1975-04-13,8.81,6.3,53.0
1975-04-20,8.8,6.3,53.0
1975-04-27,8.84,6.3,53.0
1975-05-03,8.84,6.3,53.1
1975-05-04,8.92,6.3,53.1
1975-05-11,8.88,6.3,53.1
1975-05-18,8.92,6.3,53.1
1975-05-25,8.92,6.3,53.1
1975-06-01,8.89,6.3,53.1
1975-06-03,8.89,6.3,53.5
1975-06-08,8.89,6.3,53.5
1975-06-15,8.9,6.3,53.5
1975-06-22,8.88,6.3,53.5
1975-06-29,8.9,6.3,53.5
1975-07-03,8.9,6.2,54.0
1975-07-05,8.88,6.2,54.0
1975-07-13,8.9,6.2,54.0
1975-07-20,8.89,6.2,54.0
1975-07-27,8.89,6.2,54.0
1975-08-03,8.89,6.2,54.2
1975-08-10,8.89,6.2,54.2
1975-08-17,8.93,6.2,54.2
1975-08-24,8.98,6.2,54.2
1975-08-31,9.02,6.2,54.2
1975-09-03,9.02,6.2,54.6
1975-09-07,9.08,6.2,54.6
1975-09-14,9.16,6.2,54.6
1975-09-21,9.14,6.2,54.6
1975-09-28,9.14,6.2,54.6
1975-10-03,9.14,5.4,54.9
1975-10-05,9.2,5.4,54.9
1975-10-12,9.21,5.4,54.9
1975-10-19,9.21,5.4,54.9
1975-10-26,9.26,5.4,54.9
1975-11-02,9.24,5.4,54.9
1975-11-03,9.24,5.4,55.3
1975-11-09,9.19,5.4,55.3
1975-11-16,9.16,5.4,55.3
1975-11-23,9.12,5.4,55.3
1975-11-30,9.11,5.4,55.3
1975-12-03,9.11,5.4,55.6
1975-12-07,9.11,5.4,55.6
1975-12-14,9.11,5.4,55.6
1975-12-21,9.08,5.4,55.6
1975-12-28,9.09,5.4,55.6
1976-01-03,9.09,5.5,55.8
1976-01-04,9.1,5.5,55.8
1976-01-11,9.07,5.5,55.8
1976-01-18,9.01,5.5,55.8
1976-01-25,9.0,5.5,55.8
1976-02-01,8.9,5.5,55.8
1976-02-03,8.9,5.5,55.9
1976-02-08,8.86,5.5,55.9
1976-02-15,8.83,5.5,55.9
1976-02-22,8.81,5.5,55.9
1976-02-29,8.75,5.5,55.9
1976-03-03,8.75,5.5,56.0
1976-03-07,8.77,5.5,56.0
1976-03-14,8.75,5.5,56.0
1976-03-21,8.75,5.5,56.0
1976-03-28,8.75,5.5,56.0
1976-04-03,8.75,5.8,56.1
1976-04-04,8.7,5.8,56.1
1976-04-11,8.7,5.8,56.1
1976-04-18,8.75,5.8,56.1
1976-04-25,8.75,5.8,56.1
1976-05-02,8.75,5.8,56.1
1976-05-03,8.75,5.8,56.4
1976-05-09,8.75,5.8,56.4
1976-05-16,8.75,5.8,56.4
1976-05-23,8.78,5.8,56.4
1976-05-30,8.78,5.8,56.4
1976-06-03,8.78,5.8,56.7
1976-06-06,8.78,5.8,56.7
1976-06-13,8.83,5.8,56.7
1976-06-20,8.88,5.8,56.7
1976-06-27,8.9,5.8,56.7
1976-07-03,8.9,5.7,57.0
1976-07-04,8.93,5.7,57.0
1976-07-11,8.93,5.7,57.0
1976-07-18,8.93,5.7,57.0
1976-07-25,8.9,5.7,57.0
1976-08-01,8.98,5.7,57.0
1976-08-03,8.98,5.7,57.3
1976-08-08,9.0,5.7,57.3
1976-08-15,9.0,5.7,57.3
1976-08-22,9.0,5.7,57.3
1976-08-29,9.0,5.7,57.3
1976-09-03,9.0,5.7,57.6
1976-09-05,9.0,5.7,57.6
1976-09-12,8.97,5.7,57.6
1976-09-19,8.97,5.7,57.6
1976-09-26,8.97,5.7,57.6
1976-10-03,8.9,5.3,57.9
1976-10-10,8.95,5.3,57.9
1976-10-17,8.95,5.3,57.9
1976-10-24,8.95,5.3,57.9
1976-10-31,8.9,5.3,57.9
1976-11-03,8.9,5.3,58.1
1976-11-07,8.85,5.3,58.1
1976-11-14,8.8,5.3,58.1
1976-11-21,8.8,5.3,58.1
1976-11-28,8.8,5.3,58.1
1976-12-03,8.8,5.3,58.4
1976-12-05,8.8,5.3,58.4
1976-12-12,8.8,5.3,58.4
1976-12-19,8.8,5.3,58.4
1976-12-26,8.78,5.3,58.4
1977-01-02,8.78,5.3,58.4
1977-01-03,8.78,5.1,58.7
1977-01-09,8.7,5.1,58.7
1977-01-16,8.73,5.1,58.7
1977-01-23,8.73,5.1,58.7
1977-01-30,8.73,5.1,58.7
1977-02-03,8.73,5.1,59.3
1977-02-06,8.68,5.1,59.3
1977-02-13,8.7,5.1,59.3
1977-02-20,8.65,5.1,59.3
1977-02-27,8.65,5.1,59.3
1977-03-03,8.65,5.1,59.6
1977-03-06,8.65,5.1,59.6
1977-03-13,8.7,5.1,59.6
1977-03-20,8.7,5.1,59.6
1977-03-27,8.7,5.1,59.6
1977-04-03,8.7,5.3,60.0
1977-04-10,8.75,5.3,60.0
1977-04-17,8.75,5.3,60.0
1977-04-24,8.78,5.3,60.0
1977-05-01,8.78,5.3,60.0
1977-05-03,8.78,5.3,60.2
1977-05-08,8.78,5.3,60.2
1977-05-15,8.83,5.3,60.2
1977-05-22,8.85,5.3,60.2
1977-05-29,8.85,5.3,60.2
1977-06-03,8.85,5.3,60.5
1977-06-05,8.85,5.3,60.5
1977-06-12,8.85,5.3,60.5
1977-06-19,8.85,5.3,60.5
1977-06-26,8.88,5.3,60.5
1977-07-03,8.95,5.4,60.8
1977-07-10,8.93,5.4,60.8
1977-07-17,8.95,5.4,60.8
1977-07-24,8.95,5.4,60.8
1977-07-31,8.93,5.4,60.8
1977-08-03,8.93,5.4,61.1
1977-08-07,8.95,5.4,61.1
1977-08-14,8.95,5.4,61.1
1977-08-21,8.93,5.4,61.1
1977-08-28,8.93,5.4,61.1
1977-09-03,8.93,5.4,61.3
1977-09-04,8.88,5.4,61.3
1977-09-11,8.9,5.4,61.3
1977-09-18,8.9,5.4,61.3
1977-09-25,8.9,5.4,61.3
1977-10-02,8.9,5.4,61.3
1977-10-03,8.9,5.1,61.6
1977-10-09,8.93,5.1,61.6
1977-10-16,8.93,5.1,61.6
1977-10-23,8.93,5.1,61.6
1977-10-30,8.9,5.1,61.6
1977-11-03,8.9,5.1,62.0
1977-11-06,8.9,5.1,62.0
1977-11-13,8.93,5.1,62.0
1977-11-20,8.93,5.1,62.0
1977-11-27,8.93,5.1,62.0
1977-12-03,8.93,5.1,62.3
1977-12-04,8.95,5.1,62.3
1977-12-11,8.95,5.1,62.3
1977-12-18,8.95,5.1,62.3
1977-12-25,8.95,5.1,62.3
1978-01-01,9.0,5.1,62.3
1978-01-03,9.0,5.0,62.7
1978-01-08,9.0,5.0,62.7
1978-01-15,9.03,5.0,62.7
1978-01-22,8.98,5.0,62.7
1978-01-29,9.05,5.0,62.7
1978-02-03,9.05,5.0,63.0
1978-02-05,9.13,5.0,63.0
1978-02-12,9.15,5.0,63.0
1978-02-19,9.15,5.0,63.0
1978-02-26,9.15,5.0,63.0
1978-03-03,9.15,5.0,63.4
1978-03-05,9.15,5.0,63.4
1978-03-12,9.15,5.0,63.4
1978-03-19,9.23,5.0,63.4
1978-03-26,9.23,5.0,63.4
1978-04-02,9.25,5.0,63.4
1978-04-03,9.25,5.1,63.9
1978-04-09,9.28,5.1,63.9
1978-04-16,9.33,5.1,63.9
1978-04-23,9.38,5.1,63.9
1978-04-30,9.43,5.1,63.9
1978-05-03,9.43,5.1,64.5
1978-05-07,9.48,5.1,64.5
1978-05-14,9.55,5.1,64.5
1978-05-21,9.58,5.1,64.5
1978-05-28,9.68,5.1,64.5
1978-06-03,9.68,5.1,65.0
1978-06-04,9.68,5.1,65.0
1978-06-11,9.7,5.1,65.0
1978-06-18,9.73,5.1,65.0
1978-06-25,9.7,5.1,65.0
1978-07-02,9.73,5.1,65.0
1978-07-03,9.73,5.0,65.5
1978-07-09,9.73,5.0,65.5
1978-07-16,9.73,5.0,65.5
1978-07-23,9.75,5.0,65.5
1978-07-30,9.75,5.0,65.5
1978-08-03,9.75,5.0,65.9
1978-08-06,9.78,5.0,65.9
1978-08-13,9.78,5.0,65.9
1978-08-20,9.78,5.0,65.9
1978-08-27,9.8,5.0,65.9
1978-09-03,9.75,5.0,66.5
1978-09-10,9.75,5.0,66.5
1978-09-17,9.75,5.0,66.5
1978-09-24,9.75,5.0,66.5
1978-10-01,9.78,5.0,66.5
1978-10-03,9.78,5.0,67.1
1978-10-08,9.85,5.0,67.1
1978-10-15,9.85,5.0,67.1
1978-10-22,9.85,5.0,67.1
1978-10-29,9.88,5.0,67.1
1978-11-03,9.88,5.0,67.5
1978-11-05,9.9,5.0,67.5
1978-11-12,10.05,5.0,67.5
1978-11-19,10.2,5.0,67.5
1978-11-26,10.28,5.0,67.5
1978-12-03,10.3,5.0,67.9
1978-12-10,10.35,5.0,67.9
1978-12-17,10.35,5.0,67.9
1978-12-24,10.35,5.0,67.9
1978-12-31,10.38,5.0,67.9
1979-01-03,10.38,5.1,68.5
1979-01-07,10.38,5.1,68.5
1979-01-14,10.38,5.1,68.5
1979-01-21,10.4,5.1,68.5
1979-01-28,10.4,5.1,68.5
1979-02-03,10.4,5.1,69.2
1979-02-04,10.4,5.1,69.2
1979-02-11,10.43,5.1,69.2
1979-02-18,10.4,5.1,69.2
1979-02-25,10.4,5.1,69.2
1979-03-03,10.4,5.1,69.9
1979-03-04,10.43,5.1,69.9
1979-03-11,10.4,5.1,69.9
1979-03-18,10.4,5.1,69.9
1979-03-25,10.45,5.1,69.9
1979-04-01,10.45,5.1,69.9
1979-04-03,10.45,5.5,70.6
1979-04-08,10.48,5.5,70.6
1979-04-15,10.48,5.5,70.6
1979-04-22,10.5,5.5,70.6
1979-04-29,10.53,5.5,70.6
1979-05-03,10.53,5.5,71.4
1979-05-06,10.6,5.5,71.4
1979-05-13,10.68,5.5,71.4
1979-05-20,10.73,5.5,71.4
1979-05-27,10.75,5.5,71.4
1979-06-03,10.9,5.5,72.2
1979-06-10,11.03,5.5,72.2
1979-06-17,11.05,5.5,72.2
1979-06-24,11.1,5.5,72.2
1979-07-01,11.1,5.5,72.2
1979-07-03,11.1,5.7,73.0
1979-07-08,11.13,5.7,73.0
1979-07-15,11.08,5.7,73.0
1979-07-22,11.08,5.7,73.0
1979-07-29,11.08,5.7,73.0
1979-08-03,11.08,5.7,73.7
1979-08-05,11.08,5.7,73.7
1979-08-12,11.08,5.7,73.7
1979-08-19,11.08,5.7,73.7
1979-08-26,11.1,5.7,73.7
1979-09-02,11.13,5.7,73.7
1979-09-03,11.13,5.7,74.4
1979-09-09,11.2,5.7,74.4
1979-09-16,11.3,5.7,74.4
1979-09-23,11.35,5.7,74.4
1979-09-30,11.35,5.7,74.4
1979-10-03,11.35,5.4,75.2
1979-10-07,11.35,5.4,75.2
1979-10-14,11.45,5.4,75.2
1979-10-21,11.75,5.4,75.2
1979-10-28,12.0,5.4,75.2
1979-11-03,12.0,5.4,76.0
1979-11-04,12.8,5.4,76.0
1979-11-11,12.85,5.4,76.0
1979-11-18,12.8,5.4,76.0
1979-11-25,12.8,5.4,76.0
1979-12-02,12.9,5.4,76.0
1979-12-03,12.9,5.4,76.9
1979-12-09,12.9,5.4,76.9
1979-12-16,12.9,5.4,76.9
1979-12-23,12.9,5.4,76.9
1979-12-30,12.9,5.4,76.9
1980-01-03,12.9,5.2,78.0
1980-01-06,12.85,5.2,78.0
1980-01-13,12.9,5.2,78.0
1980-01-20,12.87,5.2,78.0
1980-01-27,12.89,5.2,78.0
1980-02-03,12.85,5.2,79.0
1980-02-10,12.85,5.2,79.0
1980-02-17,12.88,5.2,79.0
1980-02-24,13.03,5.2,79.0
1980-03-02,13.59,5.2,79.0
1980-03-03,13.59,5.2,80.1
1980-03-09,14.0,5.2,80.1
1980-03-16,15.4,5.2,80.1
1980-03-23,15.7,5.2,80.1
1980-03-30,16.03,5.2,80.1
1980-04-03,16.03,5.6,80.9
1980-04-06,16.35,5.6,80.9
1980-04-13,16.35,5.6,80.9
1980-04-20,16.35,5.6,80.9
1980-04-27,16.25,5.6,80.9
1980-05-03,16.25,5.6,81.7
1980-05-04,15.9,5.6,81.7
1980-05-11,14.68,5.6,81.7
1980-05-18,14.15,5.6,81.7
1980-05-25,13.38,5.6,81.7
1980-06-01,13.2,5.6,81.7
1980-06-03,13.2,5.6,82.5
1980-06-08,13.06,5.6,82.5
1980-06-15,12.85,5.6,82.5
1980-06-22,12.58,5.6,82.5
1980-06-29,12.35,5.6,82.5
1980-07-03,12.35,5.7,82.6
1980-07-06,12.18,5.7,82.6
1980-07-13,12.23,5.7,82.6
1980-07-20,12.18,5.7,82.6
1980-07-27,12.18,5.7,82.6
1980-08-03,12.25,5.7,83.2
1980-08-10,12.25,5.7,83.2
1980-08-17,12.55,5.7,83.2
1980-08-24,12.8,5.7,83.2
1980-08-31,12.95,5.7,83.2
1980-09-03,12.95,5.7,83.9
1980-09-07,13.03,5.7,83.9
1980-09-14,13.08,5.7,83.9
1980-09-21,13.25,5.7,83.9
1980-09-28,13.43,5.7,83.9
1980-10-03,13.43,5.0,84.7
1980-10-05,13.6,5.0,84.7
1980-10-12,13.73,5.0,84.7
1980-10-19,13.78,5.0,84.7
1980-10-26,13.85,5.0,84.7
1980-11-02,14.0,5.0,84.7
1980-11-03,14.0,5.0,85.6
1980-11-09,14.08,5.0,85.6
1980-11-16,14.18,5.0,85.6
1980-11-23,14.28,5.0,85.6
1980-11-30,14.28,5.0,85.6
1980-12-03,14.28,5.0,86.4
1980-12-07,14.43,5.0,86.4
1980-12-14,14.83,5.0,86.4
1980-12-21,14.95,5.0,86.4
1980-12-28,14.95,5.0,86.4
1981-01-03,14.95,5.2,87.2
1981-01-04,14.95,5.2,87.2
1981-01-11,14.8,5.2,87.2
1981-01-18,14.85,5.2,87.2
1981-01-25,14.85,5.2,87.2
1981-02-01,15.07,5.2,87.2
1981-02-03,15.07,5.2,88.0
1981-02-08,15.0,5.2,88.0
1981-02-15,15.03,5.2,88.0
1981-02-22,15.2,5.2,88.0
1981-03-01,15.3,5.2,88.0
1981-03-03,15.3,5.2,88.6
1981-03-08,15.4,5.2,88.6
1981-03-15,15.4,5.2,88.6
1981-03-22,15.4,5.2,88.6
1981-03-29,15.4,5.2,88.6
1981-04-03,15.4,5.0,89.1
1981-04-05,15.4,5.0,89.1
1981-04-12,15.5,5.0,89.1
1981-04-19,15.65,5.0,89.1
1981-04-26,15.77,5.0,89.1
1981-05-03,15.82,5.0,89.7
1981-05-10,16.12,5.0,89.7
1981-05-17,16.64,5.0,89.7
1981-05-24,16.63,5.0,89.7
1981-05-31,16.8,5.0,89.7
1981-06-03,16.8,5.0,90.5
1981-06-07,16.76,5.0,90.5
1981-06-14,16.69,5.0,90.5
1981-06-21,16.71,5.0,90.5
1981-06-28,16.62,5.0,90.5
1981-07-03,16.62,5.0,91.5
1981-07-05,16.64,5.0,91.5
1981-07-12,16.79,5.0,91.5
1981-07-19,16.74,5.0,91.5
1981-07-26,16.88,5.0,91.5
1981-08-02,17.11,5.0,91.5
1981-08-03,17.11,5.0,92.2
1981-08-09,17.13,5.0,92.2
1981-08-16,17.27,5.0,92.2
1981-08-23,17.26,5.0,92.2
1981-08-30,17.48,5.0,92.2
1981-09-03,17.48,5.0,93.1
1981-09-06,17.79,5.0,93.1
1981-09-13,18.22,5.0,93.1
1981-09-20,18.27,5.0,93.1
1981-09-27,18.36,5.0,93.1
1981-10-03,18.36,5.0,93.4
1981-10-04,18.28,5.0,93.4
1981-10-11,18.63,5.0,93.4
1981-10-18,18.53,5.0,93.4
1981-10-23,18.39,5.0,93.4
1981-11-01,18.44,5.0,93.4
1981-11-03,18.44,5.0,93.8
1981-11-08,18.37,5.0,93.8
1981-11-15,18.02,5.0,93.8
1981-11-22,17.7,5.0,93.8
1981-11-29,17.21,5.0,93.8
1981-12-03,17.21,5.0,94.1
1981-12-06,16.9,5.0,94.1
1981-12-13,16.94,5.0,94.1
1981-12-20,16.9,5.0,94.1
1981-12-27,16.95,5.0,94.1
1982-01-02,17.04,5.0,94.1
1982-01-03,17.04,5.3,94.4
1982-01-10,17.3,5.3,94.4
1982-01-17,17.44,5.3,94.4
1982-01-24,17.61,5.3,94.4
1982-01-31,17.59,5.3,94.4
1982-02-03,17.59,5.3,94.7
1982-02-07,17.56,5.3,94.7
1982-02-14,17.65,5.3,94.7
1982-02-21,17.66,5.3,94.7
1982-02-28,17.52,5.3,94.7
1982-03-03,17.52,5.3,94.7
1982-03-07,17.29,5.3,94.7
1982-03-14,17.19,5.3,94.7
1982-03-21,17.12,5.3,94.7
1982-03-28,17.04,5.3,94.7
1982-04-03,17.04,5.1,95.0
1982-04-04,16.95,5.1,95.0
1982-04-11,16.91,5.1,95.0
1982-04-18,16.93,5.1,95.0
1982-04-25,16.86,5.1,95.0
1982-05-02,16.81,5.1,95.0
1982-05-03,16.81,5.1,95.9
1982-05-09,16.78,5.1,95.9
1982-05-16,16.63,5.1,95.9
1982-05-23,16.67,5.1,95.9
1982-05-30,16.63,5.1,95.9
1982-06-03,16.63,5.1,97.0
1982-06-06,16.65,5.1,97.0
1982-06-13,16.7,5.1,97.0
1982-06-20,16.71,5.1,97.0
1982-06-27,16.73,5.1,97.0
1982-07-03,16.73,5.3,97.5
1982-07-04,16.87,5.3,97.5
1982-07-11,16.93,5.3,97.5
1982-07-18,16.88,5.3,97.5
1982-07-25,16.75,5.3,97.5
1982-08-01,16.65,5.3,97.5
1982-08-03,16.65,5.3,97.7
1982-08-08,16.55,5.3,97.7
1982-08-15,16.44,5.3,97.7
1982-08-22,16.21,5.3,97.7
1982-08-29,15.88,5.3,97.7
1982-09-03,15.88,5.3,97.7
1982-09-05,15.59,5.3,97.7
1982-09-12,15.56,5.3,97.7
1982-09-19,15.38,5.3,97.7
1982-09-26,15.19,5.3,97.7
1982-10-03,15.13,5.5,98.1
1982-10-10,14.96,5.5,98.1
1982-10-17,14.6,5.5,98.1
1982-10-24,14.2,5.5,98.1
1982-10-31,14.15,5.5,98.1
1982-11-03,14.15,5.5,98.0
1982-11-07,13.91,5.5,98.0
1982-11-14,13.84,5.5,98.0
1982-11-21,13.78,5.5,98.0
1982-11-28,13.77,5.5,98.0
1982-12-03,13.77,5.5,97.7
1982-12-05,13.66,5.5,97.7
1982-12-12,13.66,5.5,97.7
1982-12-19,13.63,5.5,97.7
1982-12-26,13.6,5.5,97.7
